"Data Source","World Development Indicators",

"Last Updated Date","2023-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Netherlands","NLD","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.098","8.144","10.451","11.338","12.14","11.46","9.764","8.764","7.397","5.274","4.387","4.575","6.59","8.018","11.871","10.021","9.375","8.577","10.206","11.077","10.015","11.706","13.17","12.74","11.237","10.822","8.858","7.171","6.747","9.129","9.592","7.789",
"Norway","NOR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.522","13.574","13.62","12.37","18.987","15.124","14.638","12.526","12.029","10.921","11.974","12.847","11.703","12.635","11.327","8.759","7.387","7.484","9.175","9.277","8.612","8.424","9.093","7.828","9.89","11.126","10.337","9.665","9.927","11.294","12.5","9.644",
"Nepal","NPL","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.58","19.461","19.428","19.59","19.366","19.451","19.436","19.334","19.368","19.415","19.369","19.2","19.404","19.485","19.485","19.507","19.544","19.693","19.664","19.705","19.66","19.703","19.66","19.752","19.656","19.47","19.794","19.829","19.907","24.084","22.323","20.598",
"Nauru","NRU","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.344","19.18","17.883","15.462","12.275","12.262","13.63","15.027","14.166","13.524","12.096","11.739","10.501","9.678","9.774","9.98","10.124","11.465","16.828","17.52","17.623","18.076","15.332","14.123","13.917","13.525","13.014","11.844","11.327","12.435","10.471","9.228",
"OECD members","OED","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3168581704398","13.9676158820432","15.1421393543678","15.4729815081025","15.5758885406792","15.5898346224715","15.0374395427479","14.8033372348042","14.9793916758748","14.2035969136304","13.8862681806953","14.7881476197556","15.2191731810547","15.2638061382095","14.7347354174267","13.6254509506076","12.8103654257629","13.5785379959747","17.3311847041615","17.4614012675338","17.0009472538801","17.107821456465","17.0726908564787","16.1717708905425","15.0113587782294","14.1803056017857","13.1610346618239","12.4136216980449","12.6026717587921","15.7365006432179","13.6484169926897","11.3323429845151",
"Oman","OMN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.491","8.596","8.861","9.008","8.925","8.94","8.799","8.888","8.902","8.785","9","9.22","9.401","9.346","9.376","9.402","9.489","9.632","9.56","9.879","10.032","10.26","10.625","10.79","10.23","9.658","7.609","5.382","5.393","13.564","7.748","7.466",
"Other small states","OSS","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.8447669491788","21.5667609543331","22.3251856644766","22.7744255199003","23.2386768801241","23.7656824895913","24.3465633647142","24.1336507966953","24.2046369998575","23.6409212482441","24.7429353247874","25.0510571271493","25.9178290162631","25.4656024228186","24.6943764986213","23.6812453183271","23.4477964307147","23.1934102433682","24.4082016999176","25.0236785520057","24.368006503763","24.1304349626491","24.8361657527949","24.2804327953983","24.2976155108436","24.0996641248677","23.6519808069456","23.0208001309497","22.6288757012329","25.9604395554776","25.031147722925","24.7866548210087",
"Pakistan","PAK","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.508","1.489","1.441","1.425","1.388","1.341","1.28","1.255","1.22","1.181","1.127","1.073","1.045","1.011","0.975","0.939","0.821","0.978","1.088","1.286","1.722","3.835","5.961","4.053","6.676","7.069","7.455","7.842","9.57","11.894","11.029","11.309",
"Panama","PAN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.711","12.76","12.836","12.954","12.967","13.015","13.064","13.062","13.209","13.264","13.323","13.323","13.382","13.289","13.403","13.34","13.284","13.277","13.545","13.428","11.104","9.594","9.901","11.532","11.683","12.3","14.826","14.088","17.138","32.019","22.535","20.186",
"Peru","PER","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.664","6.705","6.458","6.182","6.256","6.362","6.21","6.35","6.228","6.169","6.16","5.958","6.4","7.759","8.424","7.146","7.53","7.423","7.106","6.842","7.015","6.858","7.002","7.563","6.87","8.272","8.303","8.333","7.38","12.642","9.562","7.452",
"Philippines","PHL","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.34","9.307","9.23","9.146","9.192","9.191","9.311","9.715","9.511","9.512","9.663","9.446","9.194","9.331","9.538","10.32","8.998","10.154","10.475","10.047","9.754","9.604","9.399","9.663","8.688","7.77","7.482","6.702","6.776","7.045","7.304","6.337",
"Palau","PLW","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.9","4.842","4.797","5.097","5.301","5.051","5.307","5.281","5.142","5.228","5.035","4.896","4.705","4.551","4.336","4.213","4.026","4.029","3.761","3.564","4.452","4.439","4.488","4.405","4.555","4.615","4.682","4.768","4.734","5.359","5.262","5.204",
"Poland","POL","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.543","27.511","29.725","32.023","30.691","28.076","22.369","20.906","28.764","34.954","38.751","41.2","41.203","39.947","36.763","29.721","21.596","17.235","20.57","23.69","25.738","26.489","27.289","23.852","20.778","17.669","14.816","11.764","9.858","10.806","11.918","8.71",
"Pre-demographic dividend","PRE","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.98730815434504","9.969605479998","9.95545837972264","9.88174106136287","9.73348921933179","9.66383336185378","9.62142383330131","9.56922622375961","9.61336350491799","9.64963036088608","9.65714983369543","9.67118001852026","9.74875244749338","9.68647958401153","9.67963262411355","9.65151446137686","9.5398986117127","9.48674514605902","9.49653834006338","10.2793809099406","10.3649378334305","10.2630850754267","10.0360572619093","10.0604671477103","10.3400437044922","10.5879779226029","11.1124565167593","11.272749543037","11.6217126747935","12.9312217807915","12.2679372406871","12.082695749305",
"Puerto Rico","PRI","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.141","34.146","30.552","27.006","26.504","27.893","27.281","25.111","22.89","20.612","22.786","23.334","23.338","21.456","23.535","22.511","22.295","24.62","32.483","35.382","34.373","31.642","31.194","30.336","26.24","25.948","23.842","20.395","18.508","18.937","16.85","13.114",
"Korea, Dem. People's Rep.","PRK","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.692","4.791","5.082","5.356","5.518","5.713","6.006","6.551","7.037","7.004","7.087","7.015","7.021","6.958","6.908","6.821","6.758","6.639","6.728","6.522","6.709","6.655","6.707","6.68","6.823","6.983","6.836","6.692","6.618","7.43","7.378","6.937",
"Portugal","PRT","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.602","9.612","12.116","14.653","16.068","17.057","14.142","9.496","9.176","8.252","8.967","10.454","13.493","14.052","16.222","16.508","16.75","16.653","20.306","22.756","30.265","37.92","38.106","34.761","31.964","27.956","23.873","20.282","18.256","22.554","23.421","17.8",
"Paraguay","PRY","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.079","10.897","11.199","8.149","6.685","16.231","11.224","9.481","10.098","14.014","11.246","16.555","13.377","11.943","10.341","11.116","10.422","9.619","11.758","10.627","11.364","10.048","9.471","11.074","10.911","11.497","10.848","14.47","15.222","17.084","16.126","15.152",
"West Bank and Gaza","PSE","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.677","17.231","17.144","16.89","16.761","16.592","16.279","16.079","15.911","15.803","31.251","38.708","35.41","35.588","31.923","29.841","31.001","37.283","33.987","36.173","31.202","34.602","37.055","36.263","37.115","38.391","41.709","42.06","39.983","41.868","41.446","40.721",
"Pacific island small states","PSS","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.07720505432396","6.95210434756571","7.17826480327958","7.24638462561771","7.45125787313248","7.63041432980327","8.02984545146275","8.12093261986528","8.12165632367179","8.61195252076498","8.68924431276329","8.78462490384888","8.9199576114724","8.70556653235503","7.54788616447317","7.63742622496075","8.04412844236282","8.342702113818","8.79830549738111","8.76757082000232","8.87031866273931","9.10011823300864","8.89072110608105","8.92611076463112","9.0393731393433","9.12030895437076","9.1569186151282","9.22248851807788","9.22494387279713","9.9976120194991","9.84295099516001","9.68203933081632",
"Post-demographic dividend","PST","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.969047609376","13.8167080892525","15.2664068601429","15.4340384008087","15.5687453884291","16.1225784510602","15.8338173204301","15.6959312277026","15.2844988599191","13.9477757124843","13.5416651584751","13.9482897580581","14.1456667685474","14.0027172136336","13.8869591815033","13.1234344051069","12.3490066344571","13.1606694337366","17.1054741804295","17.7326037411424","17.5165037282431","17.9811122345544","17.9372437707226","17.0234341459554","15.7373458574878","14.6640307424505","13.1800568750536","12.1787230827202","11.5799883843833","15.2889165753181","12.8670171899558","10.5324743552693",
"French Polynesia","PYF","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.394","30.377","30.879","31.176","31.562","31.841","31.937","31.595","32.218","32.43","33.033","33.088","32.906","33.14","33.381","33.692","33.958","34.156","34.783","34.448","34.511","34.132","34.123","34.292","34.243","34.3","34.074","34.33","34.457","38.178","36.59","36.368",
"Qatar","QAT","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.841","1.884","1.935","1.998","2.071","2.153","2.209","2.224","2.247","2.29","2.354","2.441","2.548","2.649","2.636","2.592","1.554","0.992","1.124","1.284","1.307","1.477","1.109","0.74","0.574","0.484","0.505","0.441","0.421","0.494","0.514","0.304",
"Romania","ROU","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.009","24.401","23.818","22.409","21.05","20.333","17.365","16.822","17.315","17.82","17.622","22.188","19.493","22.378","20.348","21.601","20.342","18.837","21.008","21.891","23.796","22.519","23.719","23.99","21.635","20.604","18.367","16.304","16.773","17.323","21.004","21.981",
"Russian Federation","RUS","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.521","12.9","13.644","16.275","18.74","19.323","23.526","27.091","23.923","20.68","17.971","15.552","17.528","17.196","15.509","16.407","14.462","14.1","18.527","17.171","15.539","14.972","14.17","13.995","16.327","16.655","16.41","17.008","15.148","16.91","16.144","",
"Rwanda","RWA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.565","16.485","16.707","16.808","16.541","16.49","16.38","16.364","16.371","16.266","16.294","16.251","16.453","16.391","16.397","16.442","16.513","16.496","16.614","16.626","16.634","16.639","16.715","16.695","16.644","16.681","16.691","17.737","17.242","17.19","17.728","17.413",
"South Asia","SAS","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7752570891024","10.8142982667466","10.755764426005","10.729218530123","10.9534034500228","11.1335279746059","11.3146693587017","11.5301582501884","11.8427356786608","11.9865935343024","12.0995778384937","12.1925030036223","12.3275625058132","12.6238953536723","12.9048865761238","13.2209851384208","13.8221868704114","14.3452149951467","15.1298581645154","15.431076343108","16.0759974757242","17.0704650790685","18.1140595680984","18.5951921761239","19.7210405296765","20.5798139642657","21.4508084640555","22.280032651571","19.9664547878769","26.2871888608789","21.1145692869246","20.569189855903",
"Saudi Arabia","SAU","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.488","28.767","28.028","26.24","24.81","23.613","22.696","21.776","21.258","22.534","24.067","27.69","30.594","33.012","34.4","35.01","30.252","29.419","29.974","29.488","29.355","28.399","29.608","30.326","28.979","24.495","31.27","29.491","24.809","27.513","26.589","23.766",
"Sudan","SDN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.322","26.352","26.363","26.351","26.167","26.072","25.978","26.09","26.108","26.055","26.08","26.143","26.215","26.337","26.454","26.597","26.799","27.039","23.41","27.602","32.17","32.572","32.208","32.222","32.363","32.383","32.503","32.653","32.73","35.983","34.81","34.454",
"Senegal","SEN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.749","8.759","8.742","8.763","8.642","8.7","8.668","8.604","8.595","8.648","8.636","8.727","10.116","11.663","13.205","14.809","14.411","13.98","13.59","13.132","12.738","11.535","10.432","9.2","8.044","6.369","5.838","5.962","4.046","5.149","4.805","4.781",
"Singapore","SGP","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.872","6.767","7.262","7.541","7.075","8.78","5.482","8.026","9.525","7.178","7.682","11.142","10.112","10.813","10.584","8.863","8.716","9.101","12.784","9.871","9.221","8.944","9.352","8.774","9.363","9.14","9.686","8.684","7.683","10.67","7.427","6.122",
"Solomon Islands","SLB","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.051","2.935","3.175","3.122","3.126","3.356","3.439","3.422","3.485","3.746","3.643","3.571","3.431","3.468","3.526","3.574","3.614","3.625","3.698","2.997","2.411","1.852","1.25","1.296","1.322","1.326","1.356","1.392","1.434","1.766","1.785","2.824",
"Sierra Leone","SLE","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.7","5.75","5.62","5.594","5.58","5.496","5.488","5.418","5.394","5.316","5.326","5.154","5.18","5.11","5.526","5.939","6.337","6.772","7.212","7.636","8.073","8.466","8.884","9.463","8.087","6.441","5.001","3.571","3.632","4.361","4.193","4.15",
"El Salvador","SLV","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.37","14.075","17.59","13.696","13.665","13.77","14.404","12.651","13.031","12.422","12.558","11.173","12.273","12.136","12.922","11.697","11.378","10.827","13.881","10.155","8.546","8.447","8.518","9.588","8.68","9.519","9.768","9.301","9.614","11.356","10.159","8.962",
"San Marino","SMR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.174","33.36","33.117","33.527","33.081","32.954","33.027","32.865","32.798","32.768","32.713","32.689","32.725","32.8","32.896","32.991","32.928","33.005","33.088","33.203","33.3","33.415","33.428","33.494","33.416","33.598","33.779","33.782","33.91","35.763","35.352","35.632",
"Serbia","SRB","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.29","27.593","27.408","28.45","28.484","28.271","29.851","29.772","29.941","27.617","28.328","31.003","34.858","41.532","47.153","48.034","43.631","35.223","41.479","46.441","51.171","51.191","49.419","47.61","43.234","34.953","31.87","29.652","27.461","26.615","25.806","24.848",
"Sub-Saharan Africa (excluding high income)","SSA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3951133178197","11.3993231700932","11.3437808546429","11.2500497644581","11.1661744629023","11.1960132438456","11.2862257403077","11.2812331223881","11.3908603899491","11.3954956549662","11.3643949051627","11.3179960181883","11.3358050238064","11.1896237698993","11.0917083136573","11.0069551859262","10.9198489042572","10.8720003406138","10.9885311687229","12.055143084708","11.6018961025338","11.4863870850152","11.1222868072439","11.189728038298","11.2842114257378","11.2923736149113","11.3040326400883","11.2973356594249","11.567414188367","12.6545115097715","12.4201087854189","12.354030058777",
"South Sudan","SSD","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.977","18.001","18.046","18.105","18.051","18.073","18.044","18.137","18.168","18.164","18.208","18.299","18.393","18.464","18.476","18.481","18.508","18.563","18.669","18.616","18.723","18.918","18.546","18.728","18.969","19.021","18.905","18.764","18.584","20.877","19.907","19.213",
"Sub-Saharan Africa","SSF","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3951133178197","11.3993231700932","11.3437808546429","11.2500497644581","11.1661744629023","11.1960132438456","11.2862257403077","11.2812331223881","11.3908603899491","11.3954956549662","11.3643949051627","11.3179960181883","11.3358050238064","11.1896237698993","11.0917083136573","11.0069551859262","10.9198489042572","10.8720003406138","10.9885311687229","12.055143084708","11.6018961025338","11.4863870850152","11.1222868072439","11.189728038298","11.2842114257378","11.2923736149113","11.3040326400883","11.2973356594249","11.567414188367","12.6545115097714","12.4201087854189","12.354030058777",
"Small states","SST","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.9530821792472","21.5803104060802","21.9101470200753","22.0714535573983","22.265225552957","22.4989816184316","22.932600893189","22.6772094739166","22.7292688122531","22.1720040072915","22.848687989473","23.1042810227648","23.8104863159881","23.2245870756221","22.5431600709311","21.5737182724476","21.3768088787882","21.1991613023177","22.4709335667842","23.0011568428092","22.6057985096176","22.7764129685845","23.6500554083686","23.0982654785759","22.9707029469586","22.9913721063277","22.381512797736","21.6627399392561","21.242898290716","24.5302671725832","23.5994589907786","22.9067403245405",
"Sao Tome and Principe","STP","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.049","21.101","21.112","21.089","21.084","21.048","21.023","20.931","20.89","20.922","22.12","25.178","23.277","23.184","23.696","24.109","23.695","22.832","22.365","21.516","20.849","20.166","20.282","20.357","20.617","20.789","20.921","21.078","21.232","23.759","22.753","22.74",
"Suriname","SUR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.269","42.228","36.717","27.993","26.599","25.022","26.103","24.232","33.318","30.951","28.63","26.42","24.109","21.843","21.426","20.914","20.464","20.032","19.603","13.469","19.266","19.665","19.457","15.664","13.068","25.217","25.044","25.037","25.125","28.931","27.315","26.178",
"Slovak Republic","SVK","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.162","23.714","24.322","27.293","24.737","21.033","22.537","23.052","31.895","36.745","38.706","37.673","33.053","32.911","30.152","26.708","20.387","19.096","27.391","33.681","33.519","34.105","33.745","29.728","26.52","22.253","18.974","14.988","16.111","19.354","20.663","19.3",
"Slovenia","SVN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.562","25.69","29.546","21.442","18.756","16.882","16.453","17.607","18.461","16.328","15.685","14.85","15.315","14.055","15.924","13.839","10.097","10.462","13.622","14.668","15.745","20.588","21.609","20.215","16.274","15.221","11.204","8.797","8.132","14.16","12.838","11.085",
"Sweden","SWE","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.798","13.448","22.363","22.261","19.232","20.931","21.226","17.032","15.838","9.305","11.665","12.939","14.3","18.491","21.907","21.47","19.245","20.199","25.027","24.74","22.744","23.581","23.443","22.739","20.293","18.839","17.876","17.387","20.086","23.886","24.559","20.684",
"Eswatini","SWZ","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.589","42.945","43.364","43.812","44.146","44.835","45.686","47.052","48.349","49.69","50.897","51.834","52.901","53.952","54.902","56.008","57.194","56.078","54.787","53.49","52.428","51.189","50.175","49.19","47.971","46.959","47.075","47.176","47.262","51.861","50.002","49.772",
"Sint Maarten (Dutch part)","SXM","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.189","12.754","13.456","13.626","13.032","13.248","13.518","13.761","14.231","18.242","22.013","20.711","19.417","18.876","18.309","17.704","19.05","22.288","16.429","20.5","20.863","21.542","21.858","21.871","21.821","21.669","21.325","21.018","20.773","23.412","22.362","22.123",
"Turks and Caicos Islands","TCA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.363","1.343","1.362","1.347","1.384","1.408","1.43","1.452","1.485","1.504","1.503","1.523","1.525","1.505","1.539","1.569","1.568","1.57","1.57","1.557","1.571","1.555","1.553","1.545","1.54","1.537","1.521","1.501","1.53","2.352","2.021","1.875",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.98267921105054","4.99684543010237","5.57034558466976","6.48456025052763","6.81073834126919","7.18158302526268","7.50473648184412","7.99763314843347","8.45007492359456","8.43032116233546","9.26462618765885","10.0301022827585","10.4669632489828","10.5704167256459","10.9675868266819","10.680995598718","10.3307077607153","10.3451105392785","10.5299387142105","9.97055655412331","10.1369986389217","9.92268150850371","10.0705581614388","10.2821902649573","10.6267921613249","10.4091288628144","10.1550117826175","9.73851135070339","9.93509453821264","11.555820713125","11.4950452346954","11.7224325482097",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3283607748407","14.1973638420501","15.5571446371171","17.3514006942521","19.1427248790712","20.2613429754295","21.1956090346554","23.0191774368371","23.1601624263553","22.0500189852494","21.6273037832552","21.2723045265279","21.3587385303445","20.9795269977629","19.4841583264757","18.1542424693371","16.2521331506631","15.5784171623629","18.7747790942303","18.3418138835325","17.4401628990178","17.2027557415833","17.3277251720574","17.714327822774","17.9320333474645","17.6142648283568","16.9961202139903","16.5792767760305","16.784163470879","17.8531165374968","17.2371208494318","",
"Togo","TGO","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.148","7.189","7.307","7.047","7.132","7.156","7.138","7.322","7.311","7.374","7.378","7.37","7.364","7.452","7.502","7.446","6.617","5.716","4.848","3.989","3.134","3.403","3.686","3.981","4.289","6.788","9.254","9.248","9.248","10.181","9.928","9.814",
"Thailand","THA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.181","2.729","3.005","2.746","2.421","2.573","2.286","7.767","8.213","6.91","7.979","5.876","5.24","4.635","4.857","4.879","4.586","4.915","5.757","2.61","2.969","2.784","1.253","3.151","3.151","3.795","4.469","4.139","4.344","5.309","4.949","4.473",
